ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	weight
ENSG00000213107	AHCYP5	2	195582794	195584031	adenosylhomocysteinase pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44997]	2.47263745710045	4.9013976343647	1.58175064996278	3.09871700351761	0.00194360575104887	0.484454643726094	0.216489846640633
ENSG00000158104	HPD	12	121839527	121863596	4-hydroxyphenylpyruvate dioxygenase [Source:HGNC Symbol;Acc:HGNC:5147]	12.5466259176603	4.88737280613802	0.906325245450526	5.39251535877559	6.9478158829631e-08	3.64192700574605e-05	1.33022791376257
ENSG00000134240	HMGCS2	1	119748002	119768905	3-hydroxy-3-methylglutaryl-CoA synthase 2 [Source:HGNC Symbol;Acc:HGNC:5008]	6.80765139768938	4.6521397023384	1.16251291475871	4.00179614632841	6.28634494785674e-05	0.019864502116256	0.797014812376615
ENSG00000171759	PAH	12	102836889	102958410	phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]	5.12936361066864	4.6077223195519	1.29308936479202	3.56334406964441	0.000366160235465015	0.0972839869960734	0.583264727839735
ENSG00000165140	FBP1	9	94603133	94640249	fructose-bisphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3606]	3.01714605061364	4.60528389013095	1.82001380967662	2.53035656413465	0.0113946663848413	0.832628151867975	0.216489846640633
ENSG00000100033	PRODH	22	18912777	18936553	proline dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:9453]	3.05686458586073	4.59380849846431	1.41257524756189	3.25208055740269	0.00114563547003127	0.149744742104714	0.976850903838004
ENSG00000148584	A1CF	10	50799409	50885675	APOBEC1 complementation factor [Source:HGNC Symbol;Acc:HGNC:24086]	3.42236465242701	4.52854659250026	1.41927911986825	3.19073713486367	0.00141910330109801	0.176775151093927	0.976850903838004
ENSG00000230929	AC099513.1	5	126628019	126628319	ribosomal protein, large, P1 (RPLP1) pseudogene	3.46142254383114	4.50614148249721	1.34564115342845	3.34869476235651	0.000811931920792316	0.30108711125467	0.216489846640633
ENSG00000171564	FGB	4	154562956	154571086	fibrinogen beta chain [Source:HGNC Symbol;Acc:HGNC:3662]	12.2326515064217	4.4982658673701	1.17709459169323	3.82149905293457	0.000132642923499332	0.0241468493644904	1.26071894497501
ENSG00000256069	A2MP1	12	9228533	9275817	alpha-2-macroglobulin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8]	8.8929276300074	4.37541064063156	1.2140710408492	3.60391648710369	0.000313457811345373	0.0672711104653117	0.797014812376615
ENSG00000163993	S100P	4	6693878	6697170	S100 calcium binding protein P [Source:HGNC Symbol;Acc:HGNC:10504]	2.76693072495657	4.33105077230316	1.37981531731474	3.13886265644001	0.00169604921008515	0.228300629765424	0.797014812376615
ENSG00000215583	ASS1P6	Y	11922536	11923769	argininosuccinate synthetase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:769]	3.90532143830357	4.26452850177323	1.42235471990724	2.99821728158735	0.00271563986018939	0.295187840611046	0.797014812376615
ENSG00000245848	CEBPA	19	33299934	33302534	CCAAT enhancer binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1833]	2.6341466248101	4.2299039546406	1.54048133907109	2.74583264811974	0.00603575435949305	0.371472585179505	1.08307278306212
ENSG00000214199	EEF1A1P12	2	106697331	106698676	eukaryotic translation elongation factor 1 alpha 1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:3195]	3.01096765061159	3.99831690244553	1.66739544540938	2.39794160014864	0.0164874936810056	0.915704134327066	0.216489846640633
ENSG00000216519	AL023284.1	6	136317961	136318236	eukaryotic translation elongation factor 1 alpha 1 (EEF1A1) pseudogene	2.01650470264928	3.98772907511891	1.88275873856265	2.11802446773571	0.0341729955568453	0.99415546381107	0.216489846640633
ENSG00000273707	CDKN1C	CHR_HSCHR11_1_CTG7	2883205	2885904	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]	6.19734220680055	3.87580249755118	1.56440888960206	2.47748687910938	0.0132311273539575	0.674253265900484	0.583264727839735
ENSG00000118137	APOA1	11	116835751	116837950	apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]	46.2865335687554	3.86144384780137	0.371268080499829	10.4006890185733	2.46146830625814e-25	9.51251723752656e-22	1.17289884334472
ENSG00000243746	EEF1A1P10	7	144647186	144648575	eukaryotic translation elongation factor 1 alpha 1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:3205]	3.88278271199942	3.83829337364403	1.21552168000136	3.15773337225851	0.00159000911801904	0.22159020306846	0.797014812376615
ENSG00000084674	APOB	2	21001429	21044073	apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]	4.13514995764946	3.8057247444238	1.36614234022627	2.7857454032158	0.00534047987732145	0.349224282039495	1.08307278306212
ENSG00000118520	ARG1	6	131470832	131584332	arginase 1 [Source:HGNC Symbol;Acc:HGNC:663]	5.15117136849875	3.71494157326926	1.10926188473655	3.34902120444854	0.000810975888540792	0.139762086684816	0.797014812376615
ENSG00000104760	FGL1	8	17864380	17910365	fibrinogen like 1 [Source:HGNC Symbol;Acc:HGNC:3695]	3.31705072152707	3.69793550135345	1.76603438754217	2.09392043973728	0.0362670681473027	0.997291063328678	0.216489846640633
ENSG00000249590	AC004832.3	22	30409255	30428990	novel SEC14-like 2 (S. cerevisiae) (SEC14L2) and mitochondrial protein 18 kDa (MTP18) protein	4.31624338955868	3.66343341723314	1.1944562176759	3.06703030468644	0.00216196937391261	0.504358464727709	0.216489846640633
ENSG00000132855	ANGPTL3	1	62597520	62606313	angiopoietin like 3 [Source:HGNC Symbol;Acc:HGNC:491]	2.68193293896765	3.60008812324854	1.43505617088361	2.50867401310979	0.0121185262910629	0.83854905773842	0.216489846640633
ENSG00000243979	AC087752.1	8	94891239	94892107	ribosomal protein L17 (RPL17) pseudogene	4.75549492284944	3.48803233494316	1.17541923011567	2.96747938571664	0.00300252415681893	0.28145877631535	0.976850903838004
ENSG00000165092	ALDH1A1	9	72900671	73080442	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	3.21246576327461	3.31637630202116	1.35882055897685	2.44062858786762	0.0146617251853461	0.581477208865732	0.976850903838004
ENSG00000268083	AC008982.1	19	38817471	38840178	novel protein	2.31175554369043	3.30848846926875	1.48314688124765	2.23072206205605	0.0256995453128415	0.978400607639013	0.216489846640633
ENSG00000282832	AC008982.3	CHR_HG26_PATCH	38817507	38840214	novel protein	2.31175554369043	3.30848846926875	1.48314688124765	2.23072206205605	0.0256995453128415	0.681805022166784	1.08307278306212
ENSG00000240388	AC008799.1	5	91354478	91354934	ribosomal protein S18 (RPS18) pseudogene	5.25463982652284	3.24328494023607	0.954245504864978	3.39879509382125	0.000676834038303828	0.149217281254039	0.583264727839735
ENSG00000171450	CDK5R2	2	218959666	218962155	cyclin dependent kinase 5 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:1776]	2.50543146714731	3.2025100606514	1.32803387924038	2.41146714004253	0.0158884835150504	0.579608772728159	1.08307278306212
ENSG00000121089	NACA3P	4	164943290	164943937	NACA family member 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:33442]	4.47752635307933	3.16598128884933	0.996069715549773	3.17847359419204	0.0014805270306176	0.414744396558855	0.216489846640633
ENSG00000277808	LENG1	CHR_HSCHR19LRC_COX1_CTG3_1	54156104	54160226	leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]	23.8159896763174	3.10138865776644	0.886882175746209	3.49695680280978	0.000470598028406153	0.0644561383920438	1.26071894497501
ENSG00000084453	SLCO1A2	12	21264600	21419594	solute carrier organic anion transporter family member 1A2 [Source:HGNC Symbol;Acc:HGNC:10956]	2.86419851954929	3.06652880882375	1.38862022008051	2.20832792471218	0.0272214220779998	0.717590122459215	0.976850903838004
ENSG00000282607	MGAM	CHR_HSCHR7_2_CTG6	142038524	142106747	maltase-glucoamylase [Source:HGNC Symbol;Acc:HGNC:7043]	7.94980046211534	3.05283614421596	1.12317074280662	2.71805169763186	0.00656675768993546	0.411768154096367	0.976850903838004
ENSG00000278299	TBC1D3C	17	38057693	38068592	TBC1 domain family member 3C [Source:HGNC Symbol;Acc:HGNC:24889]	16.9592639424283	3.03862587580613	1.27702263784894	2.37946124504456	0.0173379660541266	0.6164830219359	0.976850903838004
ENSG00000198650	TAT	16	71565660	71577092	tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573]	32.4656591630499	2.99277463395828	0.703730797074269	4.25272653463599	2.11183406769382e-05	0.00579806983956736	1.1997664055371
ENSG00000198691	ABCA4	1	93992834	94121148	ATP binding cassette subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:34]	5.45264509659573	2.91002168759185	1.29646410041434	2.24458331446419	0.0247948949050791	0.736080444539523	0.797014812376615
ENSG00000147138	GPR174	X	79144663	79175315	G protein-coupled receptor 174 [Source:HGNC Symbol;Acc:HGNC:30245]	2.52314850612404	2.90500902898519	1.3008551213464	2.23315339372956	0.0255388305687887	0.978400607639013	0.216489846640633
ENSG00000131482	G6PC	17	42900797	42914438	glucose-6-phosphatase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4056]	17.1448292915764	2.88621979088153	0.742059176151579	3.88947389054585	0.000100461775888133	0.019864502116256	1.26071894497501
ENSG00000144908	ALDH1L1	3	126103562	126197994	aldehyde dehydrogenase 1 family member L1 [Source:HGNC Symbol;Acc:HGNC:3978]	3.32963827434441	2.83340498222725	1.26396315502965	2.241683209635	0.0249818538053167	0.738519455481196	0.797014812376615
ENSG00000107099	DOCK8	9	214854	465259	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]	4.82181353503312	2.82288205115853	1.25132636563877	2.25591190969394	0.0240761485086006	0.690977251813792	0.976850903838004
ENSG00000141524	TMC6	17	78110458	78132407	transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]	2.90971323961764	2.81424148722569	1.34450577385025	2.09314198716051	0.0363364815752582	0.774439011570367	0.976850903838004
ENSG00000179460	EEF1A1P27	7	20582072	20583206	eukaryotic translation elongation factor 1 alpha 1 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:37900]	2.58718714641901	2.79802925432708	1.25254465889413	2.23387584183821	0.0254912435240124	0.740605201868405	0.797014812376615
ENSG00000203685	STUM	1	226548764	226609230	stum, mechanosensory transduction mediator homolog [Source:HGNC Symbol;Acc:HGNC:30491]	132.083817995798	2.76836875150994	0.678883876596669	4.07782368523483	4.54592180727096e-05	0.00788509329680284	1.77167832217971
ENSG00000262461	SPDYE9P	7	73076165	73086038	speedy/RINGO cell cycle regulator family member E9, pseudogene [Source:HGNC Symbol;Acc:HGNC:45034]	9.34291807706203	2.75323234728339	0.864512730047287	3.18472157967275	0.00144893337746777	0.179287756631383	0.976850903838004
ENSG00000084110	HAL	12	95972662	95996365	histidine ammonia-lyase [Source:HGNC Symbol;Acc:HGNC:4806]	3.72630469198272	2.73034604120909	1.21554985122527	2.2461818727195	0.0246923608494467	0.971996057355313	0.216489846640633
ENSG00000274384	TMC4	CHR_HSCHR19LRC_PGF1_CTG3_1	54160592	54173661	transmembrane channel like 4 [Source:HGNC Symbol;Acc:HGNC:22998]	5.24011374390611	2.70408395853102	1.20650720906158	2.24124973164003	0.0250099031071894	0.697963638306916	0.976850903838004
ENSG00000197582	GPX1P1	X	13378735	13379340	glutathione peroxidase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4560]	9.82279691122728	2.67637343920343	0.603133225503963	4.43744984695068	9.1030922719121e-06	0.00414783464753117	0.797014812376615
ENSG00000271159	HINT1P2	7	95018163	95018397	histidine triad nucleotide binding protein 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38049]	2.85918190787867	2.66559162615477	1.10925639849245	2.40304372350475	0.0162592432564517	0.6530526488298	0.797014812376615
ENSG00000113924	HGD	3	120628172	120682269	homogentisate 1,2-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4892]	6.30713068136723	2.66306280036736	0.914362820439246	2.91247931437989	0.00358571948956153	0.330243838566184	0.797014812376615
ENSG00000260908	AC009093.3	16	29053732	29108108	phospholipase A2, group X (PLA2G10) pseudogene	7.29486903079903	2.64710157832047	1.255694504545	2.10807769623842	0.0350242693421601	0.814516999104014	0.797014812376615
ENSG00000007001	UPP2	2	157876702	158136154	uridine phosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:23061]	3.80570969718674	2.63605222861416	1.29892905989682	2.02940430697852	0.0424171267941969	0.814516999104014	0.976850903838004
ENSG00000105989	WNT2	7	117275451	117323152	Wnt family member 2 [Source:HGNC Symbol;Acc:HGNC:12780]	16.5135319852852	2.56325487300477	0.908329496361028	2.82194389070678	0.0047733527856277	0.30108711125467	1.26071894497501
ENSG00000275126	H4C13	6	27873199	27873510	H4 clustered histone 13 [Source:HGNC Symbol;Acc:HGNC:4791]	2.33184599622827	2.54671176172873	1.22850998838838	2.07300859235962	0.0381714799238076	0.999934636161459	0.216489846640633
ENSG00000101489	CELF4	18	37243040	37565827	CUGBP Elav-like family member 4 [Source:HGNC Symbol;Acc:HGNC:14015]	4.48495543330677	2.47155538820794	0.94836867189554	2.60611243438477	0.00915763955148534	0.491248143306435	0.976850903838004
ENSG00000123329	ARHGAP9	12	57472264	57488814	Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130]	3.46039464626139	2.45091410226135	1.03231733989613	2.37418670358474	0.0175876547591006	0.620863062473701	0.976850903838004
ENSG00000164181	ELOVL7	5	60751791	60844274	ELOVL fatty acid elongase 7 [Source:HGNC Symbol;Acc:HGNC:26292]	2.75426546919788	2.44066888587025	1.21526152269495	2.00834868897836	0.0446062513546719	1	0.216489846640633
ENSG00000278088	CYP2D7	CHR_HSCHR22_3_CTG1	42140208	42144572	cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:2624]	5.90071326049391	2.42443932252174	0.970526476878514	2.49806613243507	0.0124872895799164	0.553113124711763	0.976850903838004
ENSG00000183036	PCP4	21	39867438	39929397	Purkinje cell protein 4 [Source:HGNC Symbol;Acc:HGNC:8742]	3.43516569722531	2.40583825504224	1.19903281178866	2.00648241765238	0.0448048028048043	0.916196477448664	0.583264727839735
ENSG00000235817	AL158214.1	1	230612009	230612412	ribosomal protein S24 (RPS24) pseudogene	4.03593588261804	2.37905019320439	0.940415555686552	2.52978609171087	0.0114132084712551	0.575687200010023	0.797014812376615
ENSG00000285438	SOX7	CHR_HG76_PATCH	9221397	9228140	SRY-box transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18196]	4.61668268348626	2.37480386402445	1.04168045198347	2.27978153905315	0.0226206484417235	0.669258748621467	1.02647851715202
ENSG00000153266	FEZF2	3	62369681	62374324	FEZ family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13506]	12.0568453845813	2.36824239512318	1.19824665176517	1.97642312760437	0.0481068742859148	0.929301021308315	0.583264727839735
ENSG00000165496	RPL10L	14	46651010	46651781	ribosomal protein L10 like [Source:HGNC Symbol;Acc:HGNC:17976]	5.7999606182201	2.36810888726279	0.824134395263936	2.87344988981364	0.00406015481988852	0.307884102597859	1.02647851715202
ENSG00000242071	RPL7AP6	14	69885340	69886140	ribosomal protein L7a pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:19785]	3.42277151299237	2.32387595452175	1.13983078527979	2.03879030513403	0.0414709603120835	0.896749366775907	0.583264727839735
ENSG00000124713	GNMT	6	42960754	42963880	glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]	9.20749524131866	2.31833330125046	0.607220692443238	3.81794186216269	0.000134569626069714	0.0360150054691102	0.797014812376615
ENSG00000017427	IGF1	12	102395874	102481744	insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]	10.7154550209731	2.24619866474614	1.0193473819509	2.20356544247673	0.0275549198567831	0.681805022166784	1.17289884334472
ENSG00000134184	GSTM1	1	109687814	109709039	glutathione S-transferase mu 1 [Source:HGNC Symbol;Acc:HGNC:4632]	282.292222224531	2.15520753081347	1.01923813868129	2.11452794888732	0.0344702002375952	0.635756719001752	1.81855551349425
ENSG00000183454	GRIN2A	16	9753404	10182754	glutamate ionotropic receptor NMDA type subunit 2A [Source:HGNC Symbol;Acc:HGNC:4585]	5.63045197195113	2.14527198063787	0.969154374692493	2.21355032454819	0.0268597277441694	0.702702193617683	1.02647851715202
ENSG00000285330	AC126283.2	4	109713916	109801999	novel protein	39.3793434891909	2.13880135007972	0.731566019102619	2.92359307872623	0.00346016757304654	0.254930093000283	1.33022791376257
ENSG00000288550	AC018809.3	3	9929852	9945358	novel protein	10.4354695463576	2.13288898062472	0.951229489540345	2.24224438379784	0.0249455820562615	0.631985431593659	1.33022791376257
ENSG00000067048	DDX3Y	Y	12904108	12920478	DEAD-box helicase 3 Y-linked [Source:HGNC Symbol;Acc:HGNC:2699]	215.408069678929	2.13229920212401	0.987508403882507	2.15927195529741	0.0308290745449622	0.615342752557652	1.77167832217971
ENSG00000137261	KIAA0319	6	24544104	24646191	KIAA0319 [Source:HGNC Symbol;Acc:HGNC:21580]	3.89168274794387	2.05788443509658	0.983039619143864	2.09338911171129	0.0363144335996292	0.774439011570367	0.976850903838004
ENSG00000122194	PLG	6	160702238	160753315	plasminogen [Source:HGNC Symbol;Acc:HGNC:9071]	9.05624278687943	2.05713511686046	0.788856748789054	2.6077423055812	0.00911415392739457	0.469458399193537	1.08307278306212
ENSG00000198734	F5	1	169511951	169586588	coagulation factor V [Source:HGNC Symbol;Acc:HGNC:3542]	6.66365949540144	2.04418298081753	0.956412109007433	2.1373453572634	0.0325699122663447	0.727029141134551	1.08307278306212
ENSG00000288488	NTIA01000060.1	CHR_HG109_PATCH	14088420	14090738	Atherin  [Source:UniProtKB/Swiss-Prot;Acc:Q6SPF0]	24.3090681392084	2.03709642650845	0.5791088377248	3.51764002516657	0.000435402567258104	0.0741409186212777	0.976850903838004
ENSG00000239527	RPS23P7	17	62397397	62398142	ribosomal protein S23 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:43899]	6.34900242099962	2.01432254737019	0.712165799819593	2.82844605551188	0.00467745833868336	0.384136454918552	0.797014812376615
ENSG00000158106	RHPN1	8	143368876	143384221	rhophilin Rho GTPase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19973]	4.3675433627616	1.98501734738306	0.898827304011729	2.20845243410313	0.0272127501061373	0.814516999104014	0.583264727839735
ENSG00000257207	AC112229.3	2	110402934	110473075	novel transcript	12.4942112722981	1.90639595628641	0.78140128723425	2.43971437906642	0.014698878365798	0.534138486657257	1.33022791376257
ENSG00000102760	RGCC	13	41457550	41470871	regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369]	8.79193880726922	1.90541652632751	0.773677635049895	2.46280419648505	0.0137855176856714	0.57487685321709	0.976850903838004
ENSG00000168961	LGALS9	17	27629798	27649560	galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570]	5.97447241161823	1.89801308655926	0.810216743509612	2.34259918936955	0.0191499430002416	0.63111793163493	1.02647851715202
ENSG00000233597	AC133435.1	3	142043623	142044198	ribosomal protein L19 (RPL19) pseudogene	4.73816815008796	1.88082468903901	0.808109042990652	2.32743923032769	0.0199418998313609	0.760615140010004	0.583264727839735
ENSG00000189334	S100A14	1	153614255	153616986	S100 calcium binding protein A14 [Source:HGNC Symbol;Acc:HGNC:18901]	6.01578004507625	1.85806397460502	0.773866176274392	2.40101458310306	0.0163496849139143	0.603302156441726	0.976850903838004
ENSG00000134042	MRO	18	50795120	50825402	maestro [Source:HGNC Symbol;Acc:HGNC:24121]	25.1370639987715	1.83939667972021	0.493360388910588	3.72830231422079	0.000192774041168963	0.0581791498850239	0.583264727839735
ENSG00000236281	NDUFB9P2	7	131753746	131754252	NADH:ubiquinone oxidoreductase subunit B9 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:52270]	4.52313112346102	1.8163649009645	0.923180487024	1.96750789958722	0.0491246861055872	0.814516999104014	1.08307278306212
ENSG00000243423	AC004223.1	17	35076737	35077007	ribosomal protein L37 (RPL37) pseudogene	4.53022168840139	1.81371013128662	0.878896466569684	2.06362205364813	0.0390535649325895	0.884027185489861	0.583264727839735
ENSG00000111886	GABRR2	6	89254464	89315299	gamma-aminobutyric acid type A receptor rho2 subunit [Source:HGNC Symbol;Acc:HGNC:4091]	9.84158439567532	1.81203617762779	0.830740873959515	2.18122911057835	0.0291664746971074	0.772381488436858	0.797014812376615
ENSG00000125954	CHURC1-FNTB	14	64914485	65061803	CHURC1-FNTB readthrough [Source:HGNC Symbol;Acc:HGNC:42960]	30.5655996901433	1.74176657075695	0.597607798297149	2.9145646621748	0.00356185012678075	0.278625282048928	1.1997664055371
ENSG00000130988	RGN	X	47078355	47093314	regucalcin [Source:HGNC Symbol;Acc:HGNC:9989]	23.5256348360739	1.74041464015335	0.666060927912727	2.61299614977775	0.00897523133381275	0.442059408006868	1.17289884334472
