ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	weight
ENSG00000198797	BRINP2	1	177170958	177282422	BMP/retinoic acid inducible neural specific 2 [Source:HGNC Symbol;Acc:HGNC:13746]	21.3254075483266	1.83956430325245	0.563081410904256	3.26695974619067	0.00108709136475193	0.19514904489423	1
ENSG00000188707	ZBED6CL	7	150322639	150332721	ZBED6 C-terminal like [Source:HGNC Symbol;Acc:HGNC:21720]	34.1684482970731	1.83205840926923	0.681083338218171	2.68991811495816	0.00714695535452374	0.572267441459073	1
ENSG00000002745	WNT16	7	121325367	121341104	Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267]	12.666887621322	1.80338833415895	0.809738255229547	2.2271250277631	0.025938918953088	0.961755704577583	1
ENSG00000226642	ACTG1P12	3	12070195	12071360	actin gamma 1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:44496]	32.644574911089	1.79948510426557	0.351398881617353	5.12091870066073	3.04050718351591e-07	0.000131981534676891	1.3539061265963
ENSG00000176049	JAKMIP2	5	147585438	147782775	janus kinase and microtubule interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29067]	13.7451334684509	1.75310334751197	0.822474968511433	2.1314975101125	0.0330481773512479	1	1.11273053804156
ENSG00000188659	SAXO2	15	82262810	82284930	stabilizer of axonemal microtubules 2 [Source:HGNC Symbol;Acc:HGNC:33727]	10.254836897068	1.62431141642871	0.773900162468543	2.09886429180681	0.0358288653956747	1	1.0331858820885
ENSG00000165887	ANKRD2	10	97572499	97583884	ankyrin repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:495]	17.9186546761712	1.62414951024308	0.800231146372694	2.02960046932072	0.0423971671733808	1	1
ENSG00000278530	CHMP1B2P	X	80228489	80335364	charged multivesicular body protein 1B2, pseudogene [Source:HGNC Symbol;Acc:HGNC:49380]	13.6765942806622	1.62243129791791	0.576622324943879	2.81368103129864	0.00489777998979874	0.45236496943719	1.0331858820885
ENSG00000172399	MYOZ2	4	119135784	119187789	myozenin 2 [Source:HGNC Symbol;Acc:HGNC:1330]	8.48659929842937	1.59635537279836	0.755444070811578	2.11313508766226	0.0345892072512481	1	1
ENSG00000122824	NUDT10	X	51332231	51337525	nudix hydrolase 10 [Source:HGNC Symbol;Acc:HGNC:17621]	24.9680453550382	1.58917469991116	0.548317838836551	2.89827283986083	0.00375224012502515	0.399070820425556	1.0331858820885
ENSG00000143632	ACTA1	1	229431245	229434098	actin alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]	42.3873870988074	1.58571624224812	0.310270310108614	5.11075726740668	3.20870032194725e-07	0.000134280325077545	1.3539061265963
ENSG00000113532	ST8SIA4	5	100806933	100903282	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:10871]	28.8556109695182	1.55072601621602	0.544291203554292	2.84907418324893	0.00438466555690359	0.380914252704625	1.3539061265963
ENSG00000172159	FRMD3	9	83242990	83538546	FERM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24125]	17.6409020305621	1.5501495403328	0.667794360816128	2.32129773967891	0.0202707801488057	0.82830571979959	1.11273053804156
ENSG00000082397	EPB41L3	18	5392381	5630700	erythrocyte membrane protein band 4.1 like 3 [Source:HGNC Symbol;Acc:HGNC:3380]	530.503751269483	1.53910632634378	0.738494346338115	2.08411389196893	0.03714980871391	1	1
ENSG00000224420	ADM5	19	49688664	49690575	adrenomedullin 5 (putative) [Source:HGNC Symbol;Acc:HGNC:27293]	11.1789167456697	1.53444815802228	0.620054429069319	2.4746991329865	0.0133348458778207	0.720207062689259	1.14950492386657
ENSG00000165028	NIPSNAP3B	9	104764129	104777764	nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]	21.1016847813966	1.53414424172259	0.548270724955005	2.79815093510326	0.00513960891949302	0.468536762350193	1
ENSG00000235618	FAM21EP	10	50021182	50067803	family with sequence similarity 21 member E, pseudogene [Source:HGNC Symbol;Acc:HGNC:45010]	6.99360845052556	1.516723989165	0.719796494843229	2.10715667557583	0.0351040009537017	1	1.0331858820885
