ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	weight
ENSG00000196565	HBG2	11	5253188	5505605	hemoglobin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4832]	9.70845577925666	-5.52694095516177	1.06962259726167	-5.16718791217689	2.37642310804942e-07	0.000907858581335464	0.527332832788696
ENSG00000215328	HSPA1A	CHR_HSCHR6_MHC_QBL_CTG1	31805699	31808181	heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232]	5.4187813216895	-4.81300291684528	1.69633792022917	-2.83729017635535	0.00454982407392434	0.580844500640068	0.527332832788696
ENSG00000255104	AC005324.4	17	15699692	15744778	novel transcript	2.57242026910779	-4.70324386479442	2.14463953568136	-2.19302301694265	0.0283057207972127	0.94115596520398	0.342076502732241
ENSG00000237599	TAP2	CHR_HSCHR6_MHC_MCF_CTG1	32855328	32872254	transporter 2, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:44]	38.1499070608173	-4.6872164209797	1.46451649791501	-3.20052141963083	0.00137179172819426	0.284246544904699	0.847840809877583
ENSG00000235941	HSPA1A	CHR_HSCHR6_MHC_APD_CTG1	31882493	31884975	heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232]	777.558387734096	-4.64540170937628	1.66149108825488	-2.79592333790699	0.00517516746401974	0.431315125649738	1.24972885032538
ENSG00000244734	HBB	11	5225464	5229395	hemoglobin subunit beta [Source:HGNC Symbol;Acc:HGNC:4827]	80.1291741035491	-3.93907476022928	0.28083586534316	-14.0262525066591	1.07693857582839e-44	5.70807207229561e-40	0.342076502732241
ENSG00000091128	LAMB4	7	108023548	108130361	laminin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6491]	3.3583012486021	-3.90789629546158	1.8685466442272	-2.09140954952068	0.0364913668779619	0.968094848802691	0.342076502732241
ENSG00000254618	TMED10P1	8	144994886	144995540	transmembrane p24 trafficking protein 10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30754]	3.09501592080341	-3.88179263893525	1.89355893895018	-2.04999831750015	0.0403645949968194	1	0.243425274439407
ENSG00000169031	COL4A3	2	227164624	227314792	collagen type IV alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2204]	7.73360099327563	-3.85263875706753	1.15273138083589	-3.34218259441662	0.000831223609722908	0.427628264874819	0.206099583806365
ENSG00000198650	TAT	16	71565660	71577092	tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573]	32.4656591630499	-3.68155224500128	0.485648219835257	-7.58069749797527	3.4370212586163e-14	6.07238750613147e-10	0.342076502732241
ENSG00000241713	LY6G5B	CHR_HSCHR6_MHC_COX_CTG1	31656528	31660956	lymphocyte antigen 6 family member G5B [Source:HGNC Symbol;Acc:HGNC:13931]	9.33500225632933	-3.67919819782444	1.50121983256283	-2.45080575011019	0.0142536851059908	0.791077797759258	0.527332832788696
ENSG00000196335	STK31	7	23710203	23832513	serine/threonine kinase 31 [Source:HGNC Symbol;Acc:HGNC:11407]	3.28202751043307	-3.65096128095414	1.39071533610528	-2.62523982167244	0.00865879557769694	0.824408571448989	0.249728850325379
ENSG00000162267	ITIH3	3	52794768	52809009	inter-alpha-trypsin inhibitor heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:6168]	7.72404320505172	-3.6397196695065	0.886445704207632	-4.10597022720071	4.02621341001334e-05	0.0496280087178177	0.342076502732241
ENSG00000276612	FP565260.2	21	5116343	5133805	novel protein	7.27899331975554	-3.59434882914016	1.53119985308655	-2.34740672283555	0.0189046059484831	0.886696065598679	0.342076502732241
ENSG00000171657	GPR82	X	41724181	41730130	G protein-coupled receptor 82 [Source:HGNC Symbol;Acc:HGNC:4533]	3.88327866629679	-3.19345514136447	1.37432849235101	-2.32364762801472	0.0201443875325844	0.937569087353456	0.249728850325379
ENSG00000226121	AC009487.2	2	161500885	161507705	AT hook containing transcription factor 1 (AHCTF1) pseudogene	5.31195384638448	-3.16582402751959	1.18873799280665	-2.66318065602073	0.00774058447627072	0.766864241034468	0.342076502732241
ENSG00000261279	ULK4P1	15	32406597	32434992	ULK4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:15775]	3.76858439549413	-3.14474700609244	1.49755963790426	-2.09991437168627	0.0357363742852192	1	0.0711779402859018
ENSG00000121905	HPCA	1	32885994	32898441	hippocalcin [Source:HGNC Symbol;Acc:HGNC:5144]	3.02675617977189	-3.10531901606328	1.17458021175697	-2.64376922493718	0.00819885343591847	0.824408571448989	0.243425274439407
ENSG00000181656	GPR88	1	100538139	100542021	G protein-coupled receptor 88 [Source:HGNC Symbol;Acc:HGNC:4539]	2.73129422408883	-3.05924720069742	1.5523026516743	-1.97078011649194	0.0487490319746074	1	0.249728850325379
ENSG00000258466	AL049779.1	14	67659820	67690367	novel protein	2.47691841555157	-3.01185612472161	1.28383753702401	-2.34597917404972	0.0189771677947063	0.824818475153826	0.527332832788696
ENSG00000131482	G6PC	17	42900797	42914438	glucose-6-phosphatase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4056]	17.1448292915764	-2.96782922376549	0.597080146531648	-4.97057093759553	6.67560312777034e-07	0.00261693537625806	0.243425274439407
ENSG00000162738	VANGL2	1	160400564	160428670	VANGL planar cell polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:15511]	30.5171410653123	-2.9169566094564	0.70867015621653	-4.11609912435079	3.85338634463356e-05	0.0175883231520083	1.24972885032538
ENSG00000137747	TMPRSS13	11	117900641	117929459	transmembrane serine protease 13 [Source:HGNC Symbol;Acc:HGNC:29808]	4.02935359708661	-2.89698341142605	0.936871834178115	-3.09218753914987	0.00198687281520865	0.574880792315542	0.243425274439407
ENSG00000179978	NAIPP2	5	70094659	70128434	NAIP pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16042]	7.4604022635689	-2.7893971263245	1.41669832139301	-1.96894221176302	0.0489597274859962	0.986440293106047	0.342076502732241
ENSG00000281380	AC244635.2	CHR_HSCHR5_1_CTG1_1	70115323	70149120	NLR family, apoptosis inhibitory protein pseudogene	7.4604022635689	-2.7893971263245	1.41669832139301	-1.96894221176302	0.0489597274859962	0.986440293106047	0.342076502732241
ENSG00000109819	PPARGC1A	4	23755041	23904089	PPARG coactivator 1 alpha [Source:HGNC Symbol;Acc:HGNC:9237]	7.09030695898568	-2.69700268999382	1.13700934499249	-2.3720145325733	0.017691394855551	0.931045044911158	0.243425274439407
ENSG00000197405	C5AR1	19	47290023	47322066	complement C5a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1338]	9.7135475924542	-2.65793094850041	0.934063233798916	-2.84555782983811	0.00443337085707154	0.650501398870754	0.342076502732241
ENSG00000171564	FGB	4	154562956	154571086	fibrinogen beta chain [Source:HGNC Symbol;Acc:HGNC:3662]	12.2326515064217	-2.63415750692646	0.598504843082353	-4.4012300608301	1.0763892070239e-05	0.0234690679430714	0.243425274439407
ENSG00000151655	ITIH2	10	7703316	7749520	inter-alpha-trypsin inhibitor heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:6167]	3.05131136883506	-2.61891555502486	1.2005673282772	-2.1813983217276	0.0291539676628499	1	0.0711779402859018
ENSG00000166682	TMPRSS5	11	113687547	113706373	transmembrane serine protease 5 [Source:HGNC Symbol;Acc:HGNC:14908]	4.40081737049959	-2.60764190829212	1.1615995352262	-2.24487168702622	0.0247763710169874	1	0.0711779402859018
ENSG00000197550	AL359955.1	9	64817870	64836341	zinc finger pseudogene	3.26571919345509	-2.58820625734986	1.26117462174324	-2.05221879090173	0.0401484040885898	0.932725772803448	0.527332832788696
ENSG00000282331	LRRC37A4P	CHR_HSCHR17_2_CTG5	45506393	45561970	leucine rich repeat containing 37 member A4, pseudogene [Source:HGNC Symbol;Acc:HGNC:25479]	38.3359746569278	-2.50868595054578	0.845670046560966	-2.96650680811943	0.00301203692390434	0.348399931443323	1.20848008078288
ENSG00000147257	GPC3	X	133535745	133985594	glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451]	5.18020466171378	-2.43540958416805	0.872038854027991	-2.79277646049689	0.00522577911057127	0.685595877994792	0.342076502732241
ENSG00000130226	DPP6	7	153887097	154894285	dipeptidyl peptidase like 6 [Source:HGNC Symbol;Acc:HGNC:3010]	3.67224995697058	-2.39395919700694	1.0775791508119	-2.22160868201953	0.0263097626298405	0.873160578890951	0.527332832788696
ENSG00000063180	CA11	19	48637946	48646187	carbonic anhydrase 11 [Source:HGNC Symbol;Acc:HGNC:1370]	10.551076402247	-2.33132526512093	0.738509000789064	-3.15680006964033	0.00159510672850162	0.568116544516653	0.206099583806365
ENSG00000234602	MCIDAS	5	55219564	55227315	multiciliate differentiation and DNA synthesis associated cell cycle protein [Source:HGNC Symbol;Acc:HGNC:40050]	2.63903569801227	-2.31077203311376	1.16564417216865	-1.9823991645878	0.0474345830305414	0.986440293106047	0.342076502732241
ENSG00000007001	UPP2	2	157876702	158136154	uridine phosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:23061]	3.80570969718674	-2.29940596562089	0.957056020576348	-2.40258241543287	0.0162797657073938	1	0.0711779402859018
ENSG00000197599	CCDC154	16	1434383	1444556	coiled-coil domain containing 154 [Source:HGNC Symbol;Acc:HGNC:34454]	7.08452713138507	-2.29893654832081	1.06146529238752	-2.1658141484305	0.0303253917433445	0.986440293106047	0.243425274439407
ENSG00000283239	AC019257.8	8	1763888	1958627	novel transcript	22.3651125285937	-2.26650695178122	1.14390549194156	-1.98137605575637	0.0475491169100635	0.986440293106047	0.342076502732241
ENSG00000107105	ELAVL2	9	23690104	23826337	ELAV like RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3313]	10.2768975099783	-2.21204232446784	0.816709632963252	-2.70848075642493	0.00675920318070354	0.749490477331281	0.342076502732241
ENSG00000101076	HNF4A	20	44355700	44434596	hepatocyte nuclear factor 4 alpha [Source:HGNC Symbol;Acc:HGNC:5024]	4.38056472416717	-2.19680852031329	0.918760163257355	-2.39105765374586	0.0167999145237318	0.920872340138198	0.243425274439407
ENSG00000240583	AQP1	7	30911694	30925517	aquaporin 1 (Colton blood group) [Source:HGNC Symbol;Acc:HGNC:633]	96.6489609482007	-2.1312454025069	0.975041056110696	-2.18580067900744	0.0288301910786255	0.781914714025222	1.20848008078288
ENSG00000124731	TREM1	6	41267926	41286682	triggering receptor expressed on myeloid cells 1 [Source:HGNC Symbol;Acc:HGNC:17760]	6.27028827391598	-2.11569373758898	0.922684214620959	-2.29297705982552	0.0218493257034023	0.915806296730414	0.342076502732241
ENSG00000268738	HSFX2	X	149592512	149595314	heat shock transcription factor family, X-linked 2 [Source:HGNC Symbol;Acc:HGNC:32701]	6.10673062313164	-2.10309389610774	0.970748159074007	-2.16646704549393	0.0302755154577861	0.985938298490292	0.249728850325379
ENSG00000278608	MAMDC2	CHR_HSCHR9_1_CTG3	70043581	70176862	MAM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23673]	9.45314377935435	-2.08045265198881	0.755042111204179	-2.75541273939118	0.00586181381329659	0.722379557679192	0.342076502732241
ENSG00000276429	PLCH2	CHR_HSCHR1_1_CTG3	2467459	2505530	phospholipase C eta 2 [Source:HGNC Symbol;Acc:HGNC:29037]	220.080207918567	-2.04625789246764	0.636891127888492	-3.21288490742786	0.00131408936927686	0.211235067998277	1.3589470919675
ENSG00000256069	A2MP1	12	9228533	9275817	alpha-2-macroglobulin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8]	8.8929276300074	-1.99915408484521	0.67182001161394	-2.97572869263385	0.00292293323546525	0.666156444891286	0.206099583806365
ENSG00000070729	CNGB1	16	57882340	57971128	cyclic nucleotide gated channel subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2151]	4.859259570597	-1.94589014202761	0.992088768478696	-1.96140728920004	0.0498315303732295	1	0.206099583806365
ENSG00000258588	TRIM6-TRIM34	11	5596725	5644398	TRIM6-TRIM34 readthrough [Source:HGNC Symbol;Acc:HGNC:33440]	24.1733042407037	-1.93607400265028	0.834457653256667	-2.32015848269147	0.0203323056021681	0.905603686414241	0.342076502732241
ENSG00000134321	RSAD2	2	6865806	6898239	radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908]	7.30518258341949	-1.92313447411153	0.601468547407314	-3.19739823869657	0.00138673330471151	0.493070012809234	0.249728850325379
ENSG00000125810	CD93	20	23079360	23086324	CD93 molecule [Source:HGNC Symbol;Acc:HGNC:15855]	8.52294349402387	-1.91874149688671	0.761837122973648	-2.51857180363877	0.0117831855589739	0.868895016773296	0.249728850325379
ENSG00000154153	RETREG1	5	16473038	16617058	reticulophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:25964]	17.6869614518577	-1.88252371056624	0.624051534139315	-3.01661578824992	0.00255613573588866	0.462559129200685	0.527332832788696
ENSG00000151224	MAT1A	10	80271820	80289658	methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903]	14.0352374817728	-1.88012382255924	0.740414993320605	-2.5392838334179	0.0111079665552252	0.75278802665355	0.527332832788696
ENSG00000070388	FGF22	19	639879	644371	fibroblast growth factor 22 [Source:HGNC Symbol;Acc:HGNC:3679]	4.80220375220003	-1.85760120616165	0.748252398472463	-2.4825863705267	0.0130432443425106	0.78825714891376	0.527332832788696
ENSG00000255872	AL138752.2	9	37588413	38068687	novel transcript	31.2273406032443	-1.84188935466261	0.708191692258119	-2.60083445597846	0.00929973184345356	0.611420204412795	0.847840809877583
ENSG00000109906	ZBTB16	11	114059711	114256765	zinc finger and BTB domain containing 16 [Source:HGNC Symbol;Acc:HGNC:12930]	9.90188577225504	-1.8068751576706	0.776773490176297	-2.32612876278838	0.0200116825456375	0.839086431119443	0.527332832788696
ENSG00000174844	DNAH12	3	57293699	57544344	dynein axonemal heavy chain 12 [Source:HGNC Symbol;Acc:HGNC:2943]	5.96295554139167	-1.75952087458632	0.888610756840421	-1.980080548251	0.047694478497101	1	0.243425274439407
ENSG00000156453	PCDH1	5	141853111	141879246	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]	21.172588621603	-1.75620994063081	0.644354030649633	-2.72553574136909	0.00641972254957642	0.78825714891376	0.249728850325379
ENSG00000168140	VASN	16	4371848	4383538	vasorin [Source:HGNC Symbol;Acc:HGNC:18517]	829.865481861524	-1.7100184936849	0.407192850187646	-4.19952976310088	2.67469872179762e-05	0.0133808232612264	1.24972885032538
ENSG00000021826	CPS1	2	210477682	210679107	carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323]	526.044554483743	-1.70448912789867	0.457138846110329	-3.72860268253663	0.000192544451331945	0.0581963480549962	1.24972885032538
ENSG00000105409	ATP1A3	19	41966582	41997497	ATPase Na+/K+ transporting subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:801]	7.11622538998961	-1.69207760512383	0.826253603371825	-2.04789134742493	0.0405706468778699	1	0.243425274439407
ENSG00000124253	PCK1	20	57561080	57568121	phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]	5.87101843162698	-1.68522490645118	0.777490410055454	-2.16751857599245	0.0301953348332616	0.894220405142885	0.527332832788696
ENSG00000111262	KCNA1	12	4909905	4918256	potassium voltage-gated channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:6218]	16.3530667772939	-1.63439752624622	0.643948047838652	-2.5380891078588	0.011145960099334	0.886582991404066	0.206099583806365
ENSG00000047457	CP	3	149162410	149221829	ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]	5.71088825017308	-1.63018726662542	0.746464094669439	-2.18387900806847	0.028971139923788	0.945133063011778	0.342076502732241
ENSG00000267952	AC008878.1	19	7507052	7519622	novel transcript	13.5986568368314	-1.61209397007025	0.805104755212261	-2.0023406390703	0.0452481080618272	0.986440293106047	0.342076502732241
ENSG00000230364	RPL4P3	1	171683128	171684438	ribosomal protein L4 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:35773]	4.71749312181708	-1.60772754248885	0.755025077302617	-2.12936972667527	0.0332236830810448	0.986440293106047	0.243425274439407
ENSG00000165474	GJB2	13	20187463	20192938	gap junction protein beta 2 [Source:HGNC Symbol;Acc:HGNC:4284]	34.47335989897	-1.60678765637423	0.464659129404116	-3.45799222418119	0.000544217091452617	0.282915242210429	0.342076502732241
ENSG00000084628	NKAIN1	1	31179745	31239887	sodium/potassium transporting ATPase interacting 1 [Source:HGNC Symbol;Acc:HGNC:25743]	7.37448778913878	-1.57400057647043	0.76352938852284	-2.06148001652637	0.0392572680169068	0.932725772803448	0.527332832788696
ENSG00000248235	AC037459.1	8	22589274	22602084	novel protein	14.8346335241834	-1.55227129284114	0.657715450049947	-2.36009552873246	0.0182702296037184	0.886582991404066	0.342076502732241
ENSG00000143375	CGN	1	151510510	151538692	cingulin [Source:HGNC Symbol;Acc:HGNC:17429]	9.38647246975684	-1.55155302929766	0.701882963531382	-2.21055804160188	0.0270664570316903	0.969449853935945	0.249728850325379
ENSG00000171557	FGG	4	154604134	154612967	fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694]	12.3867501751983	-1.54604488473	0.555807420969914	-2.78161972366628	0.00540883764150797	0.599900463056392	0.527332832788696
ENSG00000283761	AC118553.2	1	99970011	100083321	novel protein	93.4091693676704	-1.52789261167407	0.589032254615309	-2.59390313467964	0.0094893217889704	0.56629405364236	1.24972885032538
