ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	weight
ENSG00000215328	HSPA1A	CHR_HSCHR6_MHC_QBL_CTG1	31805699	31808181	heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232]	3.77384373130923	-4.60346953885216	2.32957729491492	-1.97609649995335	0.048143848770713	1	1
ENSG00000275935	LENG1	CHR_HSCHR19LRC_LRC_J_CTG3_1	54156127	54160192	leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]	4.50323248475234	-4.25137387106083	1.93596788140762	-2.19599400996762	0.028092372128283	0.879213263964543	1
ENSG00000276628	LENG1	CHR_HSCHR19LRC_LRC_I_CTG3_1	54156127	54160192	leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]	4.50323248475234	-4.25137387106083	1.93596788140762	-2.19599400996762	0.028092372128283	0.914135425444582	0.826038472260942
ENSG00000276774	LENG1	CHR_HSCHR19LRC_COX2_CTG3_1	54156127	54160192	leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]	4.50323248475234	-4.25137387106083	1.93596788140762	-2.19599400996762	0.028092372128283	0.879213263964543	1
ENSG00000277457	LENG1	CHR_HSCHR19LRC_LRC_S_CTG3_1	54156127	54160192	leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]	4.50323248475234	-4.25137387106083	1.93596788140762	-2.19599400996762	0.028092372128283	0.879213263964543	1
ENSG00000278257	LENG1	CHR_HSCHR19LRC_PGF2_CTG3_1	54156127	54160192	leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]	4.50323248475234	-4.25137387106083	1.93596788140762	-2.19599400996762	0.028092372128283	0.914135425444582	0.826038472260942
ENSG00000278426	LENG1	CHR_HSCHR19LRC_LRC_T_CTG3_1	54156127	54160192	leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]	4.50323248475234	-4.25137387106083	1.93596788140762	-2.19599400996762	0.028092372128283	0.914135425444582	0.826038472260942
ENSG00000261915	AC026954.2	17	7312661	7319174	novel protein	3.62586556532804	-4.04304537490042	1.50468965964	-2.68696295544939	0.007210494905718	0.576219685655551	1
ENSG00000288456	AC026954.6	CHR_HG2087_PATCH	7315698	7322211	novel protein	3.62586556532804	-4.04304537490042	1.50468965964	-2.68696295544939	0.007210494905718	0.61914266352712	0.826038472260942
ENSG00000099957	P2RX6	22	21009808	21028830	purinergic receptor P2X 6 [Source:HGNC Symbol;Acc:HGNC:8538]	8.71236790844508	-4.01198536419364	1.41080481696552	-2.84375649696389	0.004458510715532	0.455442408691009	1
ENSG00000237333	MSH5	CHR_HSCHR6_MHC_SSTO_CTG1	31730753	31755602	mutS homolog 5 [Source:HGNC Symbol;Acc:HGNC:7328]	4.93742026231246	-3.82050862799164	1.20940385498507	-3.15900152975683	0.00158310659425	0.271448986029666	1
ENSG00000134571	MYBPC3	11	47331406	47352702	myosin binding protein C, cardiac [Source:HGNC Symbol;Acc:HGNC:7551]	3.47214099011763	-3.80604668345243	1.34314745546484	-2.83367747001033	0.00460157491427	0.455442408691009	1
ENSG00000011677	GABRA3	X	152166234	152451315	gamma-aminobutyric acid type A receptor alpha3 subunit [Source:HGNC Symbol;Acc:HGNC:4077]	1.98699969958492	-3.62187205592148	1.58581700345509	-2.28391551359983	0.022376496711422	0.830888070456365	1
ENSG00000270617	URGCP-MRPS24	7	43866558	43906589	URGCP-MRPS24 readthrough [Source:HGNC Symbol;Acc:HGNC:49188]	3.17094028038169	-3.53399955406076	1.62328813811448	-2.17706239027019	0.029475912702641	0.899091699898696	1
ENSG00000206444	HLA-V	CHR_HSCHR6_MHC_QBL_CTG1	29788252	29794972	major histocompatibility complex, class I, V (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23482]	3.38481493406023	-3.4546332040761	1.57035663744213	-2.19990358986425	0.027813735973075	0.879213263964543	1
ENSG00000233345	MSH5	CHR_HSCHR6_MHC_APD_CTG1	31823611	31830163	mutS homolog 5 [Source:HGNC Symbol;Acc:HGNC:7328]	5.31011307828239	-3.40774587146418	1.44683742236157	-2.35530669776425	0.018507423358432	0.781631965300276	1
ENSG00000235034	C19orf81	19	50649445	50659310	chromosome 19 open reading frame 81 [Source:HGNC Symbol;Acc:HGNC:40041]	2.72891784936529	-3.31135809237642	1.34526641802174	-2.4614887044054	0.013836175450386	0.731778031480972	1
ENSG00000257767	AC002996.1	12	111753890	111791418	novel protein	8.79134516358776	-3.28102811168405	1.56859718326742	-2.0916957818639	0.036465738089933	0.965332262946798	0.826038472260942
ENSG00000213411	RBM22P2	13	30539597	30543461	RNA binding motif protein 22 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39695]	2.2227928627288	-3.22375963843185	1.44680682476506	-2.22818940528245	0.025867887277285	0.914135425444582	0.826038472260942
ENSG00000277075	H2AC8	6	26216975	26217483	H2A clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4724]	2.24779567498168	-3.17710783556292	1.51059544880023	-2.10321554860124	0.035446931720478	0.914656656193079	1
ENSG00000248710	AC079594.2	3	160227454	160449829	TRIM59 and iFT80 readthrough	10.9519989897057	-3.16778453383546	1.22107338633687	-2.59426220346885	0.009479416288413	0.679490018798657	0.826038472260942
ENSG00000251485	AC068134.3	2	232343116	232343903	nuclear receptor binding factor 2 (NRBF2) pseudogene	3.50597642426943	-3.07951245295411	1.49738650047335	-2.05659156936478	0.03972552986921	0.930650569384133	1
ENSG00000124140	SLC12A5	20	46021690	46060152	solute carrier family 12 member 5 [Source:HGNC Symbol;Acc:HGNC:13818]	4.46934740486418	-3.07402146934076	1.16893101920901	-2.62977149106787	0.008544227824101	0.613854646498973	1
ENSG00000274114	ALOX15P1	17	6657034	6693577	arachidonate 15-lipoxygenase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13742]	3.10118833119446	-2.8526351527347	1.06496673653396	-2.67861432181336	0.007392749098002	0.585485837757038	1
ENSG00000272693	AC073107.1	7	65647010	65770810	nuclear protein 2, transcriptional regulator (NUPR2) pseudogene	11.1969328812925	-2.85024043619032	0.847019572321113	-3.36502311083523	0.000765372479572	0.180514045949764	1
ENSG00000186462	NAP1L2	X	73212299	73214851	nucleosome assembly protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:7638]	3.84110965609608	-2.84325282792883	1.14585347812733	-2.48134066196279	0.013088921452991	0.754166435122149	0.826038472260942
ENSG00000130035	GALNT8	12	4720400	4851927	polypeptide N-acetylgalactosaminyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4130]	10.3685448964204	-2.71809135364955	1.07659899139108	-2.52470174631826	0.011579651836646	0.731778031480972	0.826038472260942
ENSG00000197748	CFAP43	10	104129888	104232364	cilia and flagella associated protein 43 [Source:HGNC Symbol;Acc:HGNC:26684]	4.24458330281891	-2.68797407659885	0.951363677073614	-2.8253906906211	0.004722299743525	0.455442408691009	1
ENSG00000156475	PPP2R2B	5	146581146	147084784	protein phosphatase 2 regulatory subunit Bbeta [Source:HGNC Symbol;Acc:HGNC:9305]	7.33645029284463	-2.66391814698997	1.03547757009406	-2.57264688673845	0.010092411952554	0.645204089992374	1
ENSG00000117971	CHRNB4	15	78624111	78727754	cholinergic receptor nicotinic beta 4 subunit [Source:HGNC Symbol;Acc:HGNC:1964]	3.16584064971456	-2.6540569745657	1.34596507670852	-1.97186169276847	0.048625397366725	1	1
ENSG00000184923	NUTM2A	10	87225448	87236908	NUT family member 2A [Source:HGNC Symbol;Acc:HGNC:23438]	11.7592147911911	-2.58931227209967	0.915122305057536	-2.82947127153334	0.00466249857739	0.455442408691009	1
ENSG00000166415	WDR72	15	53513741	53762878	WD repeat domain 72 [Source:HGNC Symbol;Acc:HGNC:26790]	4.11134436450039	-2.55370875398149	1.21095063936164	-2.10884628239487	0.034957852184702	0.914135425444582	1
ENSG00000284076	GOLGA8T	CHR_HSCHR15_6_CTG8	30135046	30148832	golgin A8 family member T [Source:HGNC Symbol;Acc:HGNC:44410]	2.88095084221624	-2.51450089113195	1.27789962941538	-1.96768262017753	0.049104566773086	1	1
ENSG00000282712	DEAF1	CHR_HSCHR11_1_CTG8	646472	677067	DEAF1 transcription factor [Source:HGNC Symbol;Acc:HGNC:14677]	8.82304346740982	-2.48883327813908	1.06046402947479	-2.34692852276348	0.018928885632969	0.832293047341605	0.826038472260942
ENSG00000272305	AC096887.1	3	52969119	53099453	novel transcript	2.79792016044266	-2.47462571612519	1.13254256633353	-2.18501784364405	0.028887538296672	0.914135425444582	0.826038472260942
ENSG00000269755	AC008758.6	19	12433103	12484816	novel transcript	3.38517364251593	-2.45435704803922	1.131449933866	-2.16921400989704	0.030066439993212	0.906149141160606	1
ENSG00000230578	AC234781.5	X	155348752	155349799	trimethyllysine hydroxylase, epsilon (TMLHE) pseudogene	4.09303093494806	-2.437674596686	0.894683075034215	-2.7246235730935	0.006437483527277	0.592078413161555	0.826038472260942
ENSG00000156466	GDF6	8	96142333	96160806	growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]	95.0501546434562	-2.38725519469575	0.475177499613762	-5.023923053251	5.06265273752874E-07	0.000894115099975	1
ENSG00000276480	MYH11	CHR_HSCHR16_1_CTG1	15788326	15942169	myosin heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:7569]	5.32364090490687	-2.37924846278124	1.20749660733362	-1.97039763783276	0.048792816097571	1	0.826038472260942
ENSG00000149506	ZP1	11	60867562	60875693	zona pellucida glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:13187]	6.28323507105186	-2.35872426939443	0.955034306618419	-2.46977962262549	0.013519631123399	0.730381672953031	1
ENSG00000102445	RUBCNL	13	46342000	46438190	rubicon like autophagy enhancer [Source:HGNC Symbol;Acc:HGNC:20420]	6.06331656933657	-2.34680938642812	1.05279755823715	-2.22911742914536	0.025806092539639	0.859927170457671	1
ENSG00000189014	SHLD2P3	10	47689707	47730436	shieldin complex subunit 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:34038]	3.4486832341836	-2.29727292047602	1.08699103993847	-2.11342397137519	0.034564496023521	0.914135425444582	1
ENSG00000136286	MYO1G	7	44962662	44979088	myosin IG [Source:HGNC Symbol;Acc:HGNC:13880]	3.84666132328101	-2.28133681976273	0.993461186686048	-2.29635223835239	0.021655749501181	0.829950228195497	1
ENSG00000237517	DGCR5	22	18970514	18994628	DiGeorge syndrome critical region gene 5 [Source:HGNC Symbol;Acc:HGNC:16757]	5.83892128386644	-2.26872672267022	1.0315450131472	-2.19934825311057	0.02785316910176	0.879213263964543	1
ENSG00000206432	TMEM200C	18	5882072	5895955	transmembrane protein 200C [Source:HGNC Symbol;Acc:HGNC:37208]	12.7594766808562	-2.23996793371598	0.97824767875454	-2.28977587410972	0.022034312409185	0.830888070456365	1
ENSG00000203685	STUM	1	226548764	226609230	stum, mechanosensory transduction mediator homolog [Source:HGNC Symbol;Acc:HGNC:30491]	209.551821186656	-2.23545255591884	0.339252017860438	-6.5893566971751	4.41736360253141E-11	1.95037646460768E-07	1
ENSG00000234258	HSPA1L	CHR_HSCHR6_MHC_DBB_CTG1	31791805	31797251	heat shock protein family A (Hsp70) member 1 like [Source:HGNC Symbol;Acc:HGNC:5234]	18.7830486915019	-2.16493308310692	1.09944249137227	-1.96911898539119	0.048939429170966	1	0.826038472260942
ENSG00000257411	AC034102.2	12	56101331	56109289	novel protein	38.1648487647941	-2.14937550285054	0.946639122279181	-2.27053314432599	0.023175254656437	0.832293047341605	1
ENSG00000156076	WIF1	12	65050626	65121305	WNT inhibitory factor 1 [Source:HGNC Symbol;Acc:HGNC:18081]	4.84581727826457	-2.13196481488818	0.959148015435825	-2.2227693542372	0.026231356550535	0.914135425444582	0.826038472260942
ENSG00000175344	CHRNA7	15	31923438	32173018	cholinergic receptor nicotinic alpha 7 subunit [Source:HGNC Symbol;Acc:HGNC:1960]	5.79955974663382	-2.11008689105441	1.00693962705329	-2.09554459310472	0.036122608701483	0.915296115174889	1
ENSG00000219682	AL133268.1	6	25140003	25141403	nucleoporin 50kD (NUP50) pseudogene	9.10603265934347	-2.07739885976244	1.00165774323467	-2.07396076533473	0.038082954823587	0.923167903675941	1
ENSG00000133101	CCNA1	13	36431520	36442870	cyclin A1 [Source:HGNC Symbol;Acc:HGNC:1577]	7.13679962178843	-1.99160221181091	0.866726222934633	-2.29784464703004	0.021570632646576	0.829950228195497	1
ENSG00000214940	NPIPA8	16	18317942	18336736	nuclear pore complex interacting protein family member A8 [Source:HGNC Symbol;Acc:HGNC:41983]	7.58032403007864	-1.96333316871151	0.980439696544119	-2.00250272977718	0.045230689812873	0.974349949804187	1
ENSG00000248448	COX5BP1	4	81919995	81920387	cytochrome c oxidase subunit 5B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2270]	4.88152783925604	-1.94269274314608	0.857271203049408	-2.26613554291303	0.023443085654737	0.832293047341605	1
ENSG00000274615	AC233968.1	17	38078262	38124770	aminopeptidase puromycin sensitive (NPEPPS) pseudogene	13.1426916076518	-1.90529793833733	0.86954922193891	-2.19113293447486	0.02844217404226	0.879714948792201	1
ENSG00000133056	PIK3C2B	1	204422628	204494724	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:HGNC Symbol;Acc:HGNC:8972]	5.04552737992527	-1.89027146164825	0.873471117093889	-2.16409154768316	0.030457324078179	0.910163791107807	1
ENSG00000275050	ZNF66	CHR_HSCHR19_1_CTG2	20776304	20807420	zinc finger protein 66 [Source:HGNC Symbol;Acc:HGNC:13135]	6.14815911924736	-1.84098901983849	0.865587519204499	-2.12686641037802	0.033431184455326	0.914135425444582	1
ENSG00000118194	TNNT2	1	201359008	201377764	troponin T2, cardiac type [Source:HGNC Symbol;Acc:HGNC:11949]	25.7459355014956	-1.83356998225852	0.378094089440402	-4.84950712922355	1.23768621427679E-06	0.001681444325411	1
ENSG00000241170	AP001992.1	11	74876286	74920022	ribosomal protein L31 (RPL31) pseudogene	6.25258686675611	-1.79627978329627	0.748766293324218	-2.39898590429534	0.016440547552973	0.762092843692249	1
ENSG00000276429	PLCH2	CHR_HSCHR1_1_CTG3	2467459	2505530	phospholipase C eta 2 [Source:HGNC Symbol;Acc:HGNC:29037]	6.84165688098878	-1.77609506207626	0.817261528705616	-2.1732272959052	0.029763214352766	0.903175478838836	1
ENSG00000111886	GABRR2	6	89254464	89315299	gamma-aminobutyric acid type A receptor rho2 subunit [Source:HGNC Symbol;Acc:HGNC:4091]	11.4840886316975	-1.73134861005431	0.652623185868805	-2.65290698758956	0.007980185773274	0.599736429539512	1
ENSG00000144868	TMEM108	3	133038391	133397792	transmembrane protein 108 [Source:HGNC Symbol;Acc:HGNC:28451]	17.7013134554677	-1.72181908611908	0.672757792627322	-2.5593446928275	0.010486970239702	0.659111677592057	1
ENSG00000114854	TNNC1	3	52451100	52454041	troponin C1, slow skeletal and cardiac type [Source:HGNC Symbol;Acc:HGNC:11943]	24.3173945789884	-1.707943635757	0.407596221826638	-4.19028328600022	2.78606398822004E-05	0.016401558698651	1
ENSG00000157881	PANK4	1	2508537	2526611	pantothenate kinase 4 (inactive) [Source:HGNC Symbol;Acc:HGNC:19366]	266.328185139639	-1.68839151814986	0.559777193923153	-3.01618489727476	0.002559771169153	0.393732585543654	0.826038472260942
ENSG00000288488	NTIA01000060.1	CHR_HG109_PATCH	14088420	14090738	Atherin  [Source:UniProtKB/Swiss-Prot;Acc:Q6SPF0]	7.91651127225895	-1.6812571697445	0.765843964741565	-2.19529988763683	0.028142092969038	0.879213263964543	1
ENSG00000169242	EFNA1	1	155127876	155134899	ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]	20.4028336236714	-1.66579778638525	0.696433275169279	-2.39189861509755	0.016761471753171	0.816330352563286	0.826038472260942
ENSG00000146966	DENND2A	7	140518420	140673993	DENN domain containing 2A [Source:HGNC Symbol;Acc:HGNC:22212]	16.3976132861192	-1.65885857204712	0.545449386814896	-3.04126947824413	0.002355828818205	0.388581258398772	0.826038472260942
ENSG00000188290	HES4	1	998962	1000172	hes family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24149]	18.8640142738469	-1.64325092771046	0.633973827319233	-2.59198543677894	0.009542381092657	0.631190983061471	1
ENSG00000196353	CPNE4	3	131533555	132285410	copine 4 [Source:HGNC Symbol;Acc:HGNC:2317]	15.7273856334048	-1.61240097498638	0.749552012119184	-2.15115288721285	0.031464134255564	0.914135425444582	1
ENSG00000188558	OR2G6	1	248508073	248527337	olfactory receptor family 2 subfamily G member 6 [Source:HGNC Symbol;Acc:HGNC:27019]	5.24594854935961	-1.60507960956252	0.742856424582127	-2.16068617898191	0.030719589255849	0.913977453328929	1
ENSG00000241386	HLA-DOB	CHR_HSCHR6_MHC_COX_CTG1	32735083	32739368	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]	18.5719878935999	-1.56850972376525	0.645944696522573	-2.42824150768523	0.015172236310562	0.746871757135074	1
ENSG00000145569	OTULINL	5	14581792	14616180	OTU deubiquitinase with linear linkage specificity like [Source:HGNC Symbol;Acc:HGNC:25629]	7.64717919173909	-1.50854307583983	0.670389098627807	-2.25025000992349	0.024433079317306	0.842127952995934	1
